Crash Year,Crash Month,Crash Day,Time of Day,Day of Week,City or Township,Crash: Motorway,Crash: Hit-and-Run,Lighting Conditions,Weather Conditions (2021+),Speed Limit at Crash Site,Worst Injury in Crash,Party Type,Person Age,Person Gender
2019,September,12,10:00 AM - 11:00 AM,Friday,United Kingdom: Highland Park,Non motorway crash,Not hit-and-run,Daylight,Female,30,Possible injury (C),Motor vehicle driver,47,Male
2019,September,12,8:00 AM - 9:00 AM,Friday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,30,Possible injury (C),Motor vehicle driver,31,Male
2019,September,12,8:00 PM - 9:00 PM,Friday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,30,No injury (O),Motor vehicle driver,28,Female
2019,October,12,4:00 PM - 5:00 PM,Sunday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,30,Suspected serious injury (A),Motor vehicle driver,38,Male
2019,October,12,9:00 PM - 10:00 PM,Sunday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Female,40,Suspected minor injury (B),Motor vehicle driver,58,Male
2019,October,12,9:00 PM - 10:00 PM,Sunday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark unlighted,Female,30,Fatal injury (K),Motor vehicle driver,33,Male
2019,January,13,6:00 PM - 7:00 PM,Monday,United Kingdom: Greater Manchester,Non motorway crash,Not hit-and-run,Dark unlighted,Female,45,Suspected serious injury (A),Motor vehicle driver,51,Female
2019,January,13,3:00 PM - 4:00 PM,Monday,United Kingdom: Wolverhampton,Non motorway crash,Not hit-and-run,Daylight,Female,45,Suspected serious injury (A),Motor vehicle driver,19,Male
2019,January,13,11:00 AM - 12:00 noon,Monday,United Kingdom: Wolverhampton,Non motorway crash,Hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,28,Male
2019,February,13,8:00 PM - 9:00 PM,Thursday,United Kingdom: Wolverhampton Heights,Non motorway crash,Not hit-and-run,Dark lighted,Female,40,Possible injury (C),Motor vehicle driver,42,Female
2019,February,13,8:00 AM - 9:00 AM,Thursday,United Kingdom: Wolverhampton,Motorway crash,Not hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,39,Female
2019,February,13,11:00 PM - 12:00 midnight,Thursday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dark lighted,Female,30,Fatal injury (K),Motor vehicle driver,22,Female
2019,March,13,10:00 AM - 11:00 AM,Thursday,United Kingdom: Oxfordshire Farms,Non motorway crash,Not hit-and-run,Daylight,Female,25,Suspected minor injury (B),Motor vehicle driver,80,Male
2019,March,13,12:00 noon - 1:00 PM,Thursday,United Kingdom: Trenton,Motorway crash,Not hit-and-run,Daylight,Female,35,Possible injury (C),Motor vehicle driver,31,Female
2019,March,13,9:00 AM - 10:00 AM,Thursday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,30,Possible injury (C),Motor vehicle driver,30,Male
2019,March,13,10:00 AM - 11:00 AM,Thursday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,36,Female
2019,March,13,9:00 AM - 10:00 AM,Thursday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,30,Possible injury (C),Motor vehicle driver,49,Male
2019,March,13,10:00 AM - 11:00 AM,Thursday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,28,Female
2019,March,13,9:00 AM - 10:00 AM,Thursday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,30,Possible injury (C),Motor vehicle driver,28,Female
2019,March,13,4:00 PM - 5:00 PM,Thursday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,30,Possible injury (C),Motor vehicle driver,28,Male
2019,May,13,1:00 PM - 2:00 PM,Tuesday,United Kingdom: Plymouth Twp.,Non motorway crash,Not hit-and-run,Daylight,Female,45,Suspected serious injury (A),Motor vehicle driver,71,Male
2019,May,13,3:00 PM - 4:00 PM,Tuesday,United Kingdom: Thursk,Non motorway crash,Not hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,49,Male
2019,May,13,1:00 PM - 2:00 PM,Tuesday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,35,Suspected minor injury (B),Motor vehicle driver,28,Female
2019,May,13,4:00 AM - 5:00 AM,Tuesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,35,Fatal injury (K),Motor vehicle driver,28,Female
2019,June,13,1:00 PM - 2:00 PM,Friday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,28,Female
2019,July,13,8:00 PM - 9:00 PM,Sunday,United Kingdom: Thursk,Non motorway crash,Not hit-and-run,Dusk,Female,25,Suspected minor injury (B),Motor vehicle driver,60,Male
2019,July,13,3:00 PM - 4:00 PM,Sunday,United Kingdom: Thursk,Non motorway crash,Hit-and-run,Daylight,Female,15,Suspected serious injury (A),Motor vehicle driver,28,Female
2019,July,13,11:00 PM - 12:00 midnight,Sunday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark unlighted,Female,25,Possible injury (C),Motor vehicle driver,28,Male
2019,August,13,11:00 PM - 12:00 midnight,Wednesday,United Kingdom: Derby,Non motorway crash,Not hit-and-run,Dark lighted,Female,25,Suspected minor injury (B),Motor vehicle driver,17,Female
2019,August,13,2:00 AM - 3:00 AM,Wednesday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Female,25,Possible injury (C),Motor vehicle driver,28,Female
2019,August,13,11:00 PM - 12:00 midnight,Wednesday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Female,30,Suspected minor injury (B),Motor vehicle driver,28,Female
2019,August,13,3:00 PM - 4:00 PM,Wednesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,30,Suspected serious injury (A),Motor vehicle driver,28,Female
2019,September,13,1:00 AM - 2:00 AM,Saturday,United Kingdom: Canterbury Twp.,Non motorway crash,Not hit-and-run,Dark unlighted,Female,70,Suspected serious injury (A),Motor vehicle driver,24,Male
2019,September,13,1:00 AM - 2:00 AM,Saturday,United Kingdom: Canterbury Twp.,Non motorway crash,Not hit-and-run,Dark unlighted,Female,70,Suspected serious injury (A),Motor vehicle driver,34,Male
2019,September,13,1:00 AM - 2:00 AM,Saturday,United Kingdom: Canterbury Twp.,Non motorway crash,Not hit-and-run,Dark unlighted,Female,70,Suspected serious injury (A),Motor vehicle driver,63,Male
2019,September,13,1:00 AM - 2:00 AM,Saturday,United Kingdom: Canterbury Twp.,Non motorway crash,Not hit-and-run,Dark unlighted,Female,70,Suspected serious injury (A),Motor vehicle driver,28,Female
2019,September,13,8:00 PM - 9:00 PM,Saturday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark unlighted,Female,35,Fatal injury (K),Motor vehicle driver,28,Female
2019,October,13,1:00 PM - 2:00 PM,Monday,United Kingdom: Derby,Non motorway crash,Not hit-and-run,Daylight,Female,45,Possible injury (C),Motor vehicle driver,30,Male
2019,October,13,9:00 PM - 10:00 PM,Monday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark unlighted,Female,35,Suspected serious injury (A),Motor vehicle driver,28,Female
2019,October,13,1:00 PM - 2:00 PM,Monday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,30,No injury (O),Motor vehicle driver,76,Female
2019,October,13,10:00 PM - 11:00 PM,Monday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Female,30,Possible injury (C),Motor vehicle driver,28,Female
2019,November,13,11:00 AM - 12:00 noon,Thursday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,30,Possible injury (C),Motor vehicle driver,21,Female
2019,November,13,7:00 PM - 8:00 PM,Thursday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark unlighted,Female,Female,Suspected minor injury (B),Motor vehicle driver,28,Female
2019,December,13,11:00 PM - 12:00 midnight,Saturday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Female,25,Possible injury (C),Motor vehicle driver,28,Female
2019,January,14,8:00 AM - 9:00 AM,Tuesday,United Kingdom: Derby,Motorway crash,Not hit-and-run,Daylight,Female,45,Possible injury (C),Motor vehicle driver,62,Male
2019,January,14,7:00 AM - 8:00 AM,Tuesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dark lighted,Female,25,Suspected minor injury (B),Motor vehicle driver,30,Male
2019,March,14,10:00 PM - 11:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Female,35,Suspected minor injury (B),Motor vehicle driver,28,Female
2019,March,14,10:00 PM - 11:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark unlighted,Female,30,Fatal injury (K),Motor vehicle driver,34,Male
2019,March,14,8:00 PM - 9:00 PM,Friday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,30,Suspected minor injury (B),Motor vehicle driver,28,Female
2019,April,14,8:00 AM - 9:00 AM,Monday,United Kingdom: Canterbury Twp.,Motorway crash,Not hit-and-run,Daylight,Female,15,Fatal injury (K),Motor vehicle driver,34,Female
2019,April,14,4:00 PM - 5:00 PM,Monday,United Kingdom: Dewsbury,Non motorway crash,Not hit-and-run,Daylight,Female,45,Fatal injury (K),Motor vehicle driver,53,Male
2019,May,14,7:00 AM - 8:00 AM,Wednesday,United Kingdom: Canterbury Twp.,Non motorway crash,Not hit-and-run,Daylight,Female,45,Suspected minor injury (B),Motor vehicle driver,38,Male
2019,June,14,10:00 PM - 11:00 PM,Saturday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Female,35,No injury (O),Motor vehicle driver,55,Male
2019,July,14,12:00 noon - 1:00 PM,Monday,United Kingdom: Westland,Motorway crash,Not hit-and-run,Daylight,Female,25,Suspected minor injury (B),Motor vehicle driver,60,Male
2019,July,14,11:00 PM - 12:00 midnight,Monday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,28,Female
2019,July,14,4:00 PM - 5:00 PM,Monday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,30,Suspected minor injury (B),Motor vehicle driver,28,Female
2019,July,14,3:00 AM - 4:00 AM,Monday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,35,Fatal injury (K),Motor vehicle driver,28,Female
2019,August,14,9:00 PM - 10:00 PM,Thursday,United Kingdom: Greater Manchester,Non motorway crash,Not hit-and-run,Dark lighted,Female,45,Suspected minor injury (B),Motor vehicle driver,30,Male
2019,August,14,11:00 AM - 12:00 noon,Thursday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,30,Suspected minor injury (B),Motor vehicle driver,33,Female
2019,September,14,1:00 AM - 2:00 AM,Sunday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,25,Possible injury (C),Motor vehicle driver,28,Female
2019,September,14,3:00 AM - 4:00 AM,Sunday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,35,Suspected minor injury (B),Motor vehicle driver,28,Female
2019,October,14,5:00 AM - 6:00 AM,Tuesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dusk,Female,25,Suspected minor injury (B),Motor vehicle driver,28,Female
2019,October,14,7:00 PM - 8:00 PM,Tuesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dark unlighted,Female,35,No injury (O),Motor vehicle driver,57,Male
2019,October,14,7:00 PM - 8:00 PM,Tuesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dark unlighted,Female,30,No injury (O),Motor vehicle driver,69,Male
2019,October,14,6:00 PM - 7:00 PM,Tuesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,15,Possible injury (C),Motor vehicle driver,28,Female
2019,October,14,6:00 AM - 7:00 AM,Tuesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark unlighted,Female,35,Possible injury (C),Motor vehicle driver,28,Female
2019,November,14,10:00 PM - 11:00 PM,Friday,United Kingdom: Lincoln Park,Non motorway crash,Not hit-and-run,Dark lighted,Female,25,Suspected minor injury (B),Motor vehicle driver,26,Male
2019,November,14,9:00 PM - 10:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Female,30,Possible injury (C),Motor vehicle driver,58,Male
2019,November,14,12:00 midnight - 1:00 AM,Friday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,Female,Possible injury (C),Motor vehicle driver,28,Female
2019,December,14,2:00 AM - 3:00 AM,Sunday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,30,No injury (O),Motor vehicle driver,20,Female
2019,January,15,9:00 PM - 10:00 PM,Wednesday,United Kingdom: Riverview,Non motorway crash,Not hit-and-run,Dark lighted,Female,35,Suspected serious injury (A),Motor vehicle driver,57,Female
2019,January,15,9:00 PM - 10:00 PM,Wednesday,United Kingdom: Riverview,Non motorway crash,Not hit-and-run,Dark lighted,Female,35,Suspected serious injury (A),Motor vehicle driver,28,Female
2019,January,15,7:00 AM - 8:00 AM,Wednesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,30,Possible injury (C),Motor vehicle driver,28,Female
2019,February,15,12:00 midnight - 1:00 AM,Saturday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Female,35,Suspected serious injury (A),Motor vehicle driver,20,Male
2019,March,15,8:00 PM - 9:00 PM,Saturday,United Kingdom: Manchester,Non motorway crash,Not hit-and-run,Dark lighted,Female,40,Possible injury (C),Motor vehicle driver,44,Female
2019,May,15,8:00 AM - 9:00 AM,Thursday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,40,Suspected serious injury (A),Motor vehicle driver,23,Female
2019,June,15,12:00 noon - 1:00 PM,Sunday,United Kingdom: Plymouth Twp.,Non motorway crash,Not hit-and-run,Daylight,Female,25,Suspected minor injury (B),Motor vehicle driver,53,Male
2019,June,15,4:00 PM - 5:00 PM,Sunday,United Kingdom: Sheffield,Non motorway crash,Not hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,31,Female
2019,June,15,12:00 midnight - 1:00 AM,Sunday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dark unlighted,Female,25,No injury (O),Motor vehicle driver,24,Male
2019,June,15,2:00 AM - 3:00 AM,Sunday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,40,Suspected serious injury (A),Motor vehicle driver,60,Female
2019,June,15,2:00 AM - 3:00 AM,Sunday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,40,Suspected serious injury (A),Motor vehicle driver,28,Male
2019,June,15,2:00 AM - 3:00 AM,Sunday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,40,Suspected serious injury (A),Motor vehicle driver,28,Female
2019,July,15,5:00 AM - 6:00 AM,Tuesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark unlighted,Female,30,Fatal injury (K),Motor vehicle driver,58,Female
2019,July,15,2:00 PM - 3:00 PM,Tuesday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,30,Suspected serious injury (A),Motor vehicle driver,28,Female
2019,August,15,1:00 AM - 2:00 AM,Friday,United Kingdom: Westland,Motorway crash,Not hit-and-run,Dark lighted,Female,35,Suspected serious injury (A),Motor vehicle driver,30,Male
2019,August,15,5:00 PM - 6:00 PM,Friday,United Kingdom: Wolverhampton,Non motorway crash,Not hit-and-run,Daylight,Female,25,Suspected minor injury (B),Motor vehicle driver,36,Female
2019,August,15,9:00 AM - 10:00 AM,Friday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,24,Male
2019,October,15,3:00 PM - 4:00 PM,Wednesday,United Kingdom: Trenton,Non motorway crash,Not hit-and-run,Daylight,Female,35,Suspected minor injury (B),Motor vehicle driver,37,Female
2019,October,15,8:00 PM - 9:00 PM,Wednesday,United Kingdom: Westland,Motorway crash,Not hit-and-run,Dark lighted,Female,40,Possible injury (C),Motor vehicle driver,54,Male
2019,December,15,7:00 AM - 8:00 AM,Monday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dark lighted,Female,40,Suspected serious injury (A),Motor vehicle driver,60,Male
2019,January,16,2:00 AM - 3:00 AM,Thursday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,35,Possible injury (C),Motor vehicle driver,18,Male
2019,January,16,2:00 AM - 3:00 AM,Thursday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,35,Possible injury (C),Motor vehicle driver,28,Female
2019,January,16,6:00 PM - 7:00 PM,Thursday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Female,25,Suspected serious injury (A),Motor vehicle driver,20,Male
2019,February,16,7:00 PM - 8:00 PM,Sunday,United Kingdom: Westland,Non motorway crash,Not hit-and-run,Dark lighted,Female,45,Suspected serious injury (A),Motor vehicle driver,64,Male
2019,February,16,8:00 PM - 9:00 PM,Sunday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,35,Suspected serious injury (A),Motor vehicle driver,28,Female
2019,March,16,2:00 AM - 3:00 AM,Sunday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Female,35,Suspected minor injury (B),Motor vehicle driver,30,Male
2019,March,16,8:00 PM - 9:00 PM,Sunday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Female,35,No injury (O),Motor vehicle driver,61,Female
2019,March,16,8:00 PM - 9:00 PM,Sunday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dusk,Female,30,Possible injury (C),Motor vehicle driver,28,Female
2019,April,16,7:00 AM - 8:00 AM,Wednesday,United Kingdom: Canterbury Twp.,Motorway crash,Not hit-and-run,Dawn,Female,25,Suspected minor injury (B),Motor vehicle driver,19,Female
2019,April,16,5:00 PM - 6:00 PM,Wednesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dawn,Female,30,Possible injury (C),Motor vehicle driver,32,Female
2019,June,16,9:00 PM - 10:00 PM,Monday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dusk,Female,30,No injury (O),Motor vehicle driver,35,Female
2019,July,16,4:00 PM - 5:00 PM,Wednesday,United Kingdom: Bradford,Motorway crash,Hit-and-run,Daylight,Female,40,Suspected serious injury (A),Motor vehicle driver,28,Female
2019,July,16,12:00 noon - 1:00 PM,Wednesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,25,Suspected minor injury (B),Motor vehicle driver,29,Male
2019,July,16,8:00 PM - 9:00 PM,Wednesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,35,Suspected serious injury (A),Motor vehicle driver,33,Male
2019,July,16,8:00 PM - 9:00 PM,Wednesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,35,Suspected serious injury (A),Motor vehicle driver,46,Male
